CustomerContactId;status code;status name;details;milliseconds spent
1767675;-6;ContactStillHasAnActivePass;"Cannot Anonymize Contact.  Contact still has an active pass
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact still has an active pass
Anonymization returned code '-6'=ContactStillHasAnActivePass";"1,8012"
1960602;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 370385 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 370385 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0083"
1963297;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 372298 with a balance of -2288.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 372298 with a balance of -2288.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,074"
1963311;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 372308 with a balance of -200.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 372308 with a balance of -200.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,054"
1963686;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 372628 with a balance of -150.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 372628 with a balance of -150.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,8735"
1856079;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 295920 with a balance of -358.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 295920 with a balance of -358.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"4,0958"
1856161;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 295989 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 295989 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5163"
1856241;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 296046 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 296046 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,5247"
1856686;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 296402 with a balance of -200.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 296402 with a balance of -200.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2951"
1856748;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 296455 with a balance of -250.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 296455 with a balance of -250.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,9862"
1857689;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 297149 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 297149 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"6,5557"
1858581;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 297801 with a balance of 4311.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 297801 with a balance of 4311.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9941"
1858741;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 297921 with a balance of -200.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 297921 with a balance of -200.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2056"
1859779;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 298666 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 298666 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1077"
1860592;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 299217 with a balance of -398.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 299217 with a balance of -398.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5368"
1861349;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 299819 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 299819 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9691"
1861479;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 299926 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 299926 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9409"
1862433;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 300641 with a balance of -225.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 300641 with a balance of -225.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,05"
1862549;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 300730 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 300730 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,9379"
1862647;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 300801 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 300801 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1344"
1775748;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 247898 with a balance of 38321.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 247898 with a balance of 38321.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2085"
1779520;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 249499 with a balance of 28741.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 249499 with a balance of 28741.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,4472"
1779542;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 249509 with a balance of 38321.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 249509 with a balance of 38321.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3027"
1779547;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 249513 with a balance of 19161.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 249513 with a balance of 19161.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0665"
1781879;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 250487 with a balance of 47901.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 250487 with a balance of 47901.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9449"
1783152;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 251162 with a balance of 2395.70
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 251162 with a balance of 2395.70
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,7129"
1967787;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 376058 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 376058 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"5,7616"
1971225;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 378550 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 378550 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3794"
1973451;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 380173 with a balance of -396.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 380173 with a balance of -396.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4913"
1864157;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 301875 with a balance of 9581.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 301875 with a balance of 9581.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,192"
1864653;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 302139 with a balance of -4767.30
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 302139 with a balance of -4767.30
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4191"
1865482;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 302818 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 302818 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0673"
1788953;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 254212 with a balance of 13413.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 254212 with a balance of 13413.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0679"
1789428;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 254474 with a balance of 38321.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 254474 with a balance of 38321.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,59"
1789429;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 254475 with a balance of 47901.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 254475 with a balance of 47901.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3787"
1789430;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 254476 with a balance of 67061.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 254476 with a balance of 67061.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5423"
1789431;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 254477 with a balance of 47901.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 254477 with a balance of 47901.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,514"
1789433;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 254478 with a balance of 47901.40
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 254478 with a balance of 47901.40
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,5866"
1874679;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 308333 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 308333 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,8209"
1807763;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 265978 with a balance of -796.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 265978 with a balance of -796.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1461"
1978417;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 384136 with a balance of -150.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 384136 with a balance of -150.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2305"
1979443;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 385027 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 385027 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2136"
1979924;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 385434 with a balance of -25.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 385434 with a balance of -25.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,8253"
1980631;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 386037 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 386037 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9232"
1823065;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 275956 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 275956 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0941"
1993278;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 396565 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 396565 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,1477"
1993674;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 396789 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 396789 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,6501"
1996232;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 399013 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 399013 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,4706"
1885897;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 316302 with a balance of -150.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 316302 with a balance of -150.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,4045"
1886150;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 316495 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 316495 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5798"
1888394;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 317993 with a balance of -179.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 317993 with a balance of -179.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,5388"
1888599;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 318114 with a balance of -99.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 318114 with a balance of -99.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,4639"
1889870;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 318702 with a balance of -398.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 318702 with a balance of -398.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9281"
1890624;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 318969 with a balance of -290.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 318969 with a balance of -290.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"11,5917"
1891079;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 319132 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 319132 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,6717"
1892214;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 319528 with a balance of -75.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 319528 with a balance of -75.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,74"
1892587;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 319830 with a balance of -358.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 319830 with a balance of -358.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,6715"
1893180;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 320305 with a balance of -796.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 320305 with a balance of -796.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,7446"
1893499;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 320557 with a balance of -250.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 320557 with a balance of -250.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0166"
1899399;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 324729 with a balance of -250.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 324729 with a balance of -250.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,5685"
1902230;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 326673 with a balance of -150.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 326673 with a balance of -150.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2722"
2012877;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 413506 with a balance of -396.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 413506 with a balance of -396.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0212"
1904019;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 327920 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 327920 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,762"
1905827;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 329215 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 329215 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3128"
1905951;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 329313 with a balance of -358.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 329313 with a balance of -358.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5501"
1906075;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 329400 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 329400 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"6,0449"
2001400;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 403455 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 403455 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,9533"
2005665;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 407165 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 407165 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2883"
2017379;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 417539 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 417539 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5039"
2017645;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 417786 with a balance of -297.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 417786 with a balance of -297.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3678"
2011083;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 411893 with a balance of -200.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 411893 with a balance of -200.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5547"
2018517;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 418562 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 418562 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4494"
1911948;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 333335 with a balance of -597.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 333335 with a balance of -597.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,4252"
1912024;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 333403 with a balance of -250.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 333403 with a balance of -250.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,5539"
2012082;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 412793 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 412793 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0063"
1704168;-6;ContactStillHasAnActivePass;"Cannot Anonymize Contact.  Contact still has an active pass
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact still has an active pass
Anonymization returned code '-6'=ContactStillHasAnActivePass";"1,8418"
1704172;-6;ContactStillHasAnActivePass;"Cannot Anonymize Contact.  Contact still has an active pass
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact still has an active pass
Anonymization returned code '-6'=ContactStillHasAnActivePass";"1,5468"
1704173;-6;ContactStillHasAnActivePass;"Cannot Anonymize Contact.  Contact still has an active pass
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact still has an active pass
Anonymization returned code '-6'=ContactStillHasAnActivePass";"1,622"
1912416;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 333744 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 333744 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,0993"
1913387;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 334522 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 334522 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2525"
1914400;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 335322 with a balance of -25.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 335322 with a balance of -25.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"4,2101"
1916562;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 336859 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 336859 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,2888"
1919856;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 339346 with a balance of -398.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 339346 with a balance of -398.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,47"
1919894;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 339376 with a balance of -199.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 339376 with a balance of -199.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,7933"
1920163;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 339590 with a balance of -200.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 339590 with a balance of -200.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,7467"
1920277;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 339688 with a balance of -398.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 339688 with a balance of -398.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,7626"
1920682;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 340027 with a balance of -500.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 340027 with a balance of -500.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"1,93"
1920843;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 340157 with a balance of -250.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 340157 with a balance of -250.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"3,4109"
1920933;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 340236 with a balance of -50.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 340236 with a balance of -50.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,4505"
1921956;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 341033 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 341033 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,3418"
1922010;-5;ContactIsAssociatedWithOrder;"Cannot Anonymize Contact.  Contact is associated with OrderID 341077 with a balance of -100.00
System.Data.SqlClient.SqlError: Cannot Anonymize Contact.  Contact is associated with OrderID 341077 with a balance of -100.00
Anonymization returned code '-5'=ContactIsAssociatedWithOrder";"2,5373"
